tract,yr_id,name,households
76.01,2020,"$100,000 to $124,999",213
76.01,2020,"$125,000 to $149,999",42
76.01,2020,"$150,000 to $199,999",0
76.01,2020,"$200,000 or more",274
76.01,2021,"Less than $15,000",121
76.01,2021,"$15,000 to $29,999",76
76.01,2021,"$30,000 to $44,999",92
76.01,2021,"$45,000 to $59,999",134
76.01,2021,"$60,000 to $74,999",149
76.01,2021,"$75,000 to $99,999",177
76.01,2021,"$100,000 to $124,999",204
76.01,2021,"$125,000 to $149,999",70
76.01,2021,"$150,000 to $199,999",58
76.01,2021,"$200,000 or more",247
76.01,2022,"Less than $15,000",98
76.01,2022,"$15,000 to $29,999",68
76.01,2022,"$30,000 to $44,999",106
76.01,2022,"$45,000 to $59,999",164
76.01,2022,"$60,000 to $74,999",147
76.01,2022,"$75,000 to $99,999",177
76.01,2022,"$100,000 to $124,999",201
76.01,2022,"$125,000 to $149,999",62
76.01,2022,"$150,000 to $199,999",50
76.01,2022,"$200,000 or more",248
76.02,2020,"Less than $15,000",21
76.02,2020,"$15,000 to $29,999",28
76.02,2020,"$30,000 to $44,999",76
76.02,2020,"$45,000 to $59,999",83
76.02,2020,"$60,000 to $74,999",94
76.02,2020,"$75,000 to $99,999",164
76.02,2020,"$100,000 to $124,999",219
76.02,2020,"$125,000 to $149,999",14
76.02,2020,"$150,000 to $199,999",238
76.02,2020,"$200,000 or more",141
76.02,2021,"Less than $15,000",72
76.02,2021,"$15,000 to $29,999",23
76.02,2021,"$30,000 to $44,999",97
76.02,2021,"$45,000 to $59,999",73
76.02,2021,"$60,000 to $74,999",152
76.02,2021,"$75,000 to $99,999",161
76.02,2021,"$100,000 to $124,999",205
76.02,2021,"$125,000 to $149,999",35
76.02,2021,"$150,000 to $199,999",184
76.02,2021,"$200,000 or more",63
76.02,2022,"Less than $15,000",57
76.02,2022,"$15,000 to $29,999",9
76.02,2022,"$30,000 to $44,999",111
76.02,2022,"$45,000 to $59,999",93
76.02,2022,"$60,000 to $74,999",150
76.02,2022,"$75,000 to $99,999",163
76.02,2022,"$100,000 to $124,999",202
76.02,2022,"$125,000 to $149,999",31
76.02,2022,"$150,000 to $199,999",196
76.02,2022,"$200,000 or more",64
77.01,2020,"Less than $15,000",108
77.01,2020,"$15,000 to $29,999",187
77.01,2020,"$30,000 to $44,999",56
77.01,2020,"$45,000 to $59,999",135
77.01,2020,"$60,000 to $74,999",192
77.01,2020,"$75,000 to $99,999",178
77.01,2020,"$100,000 to $124,999",412
77.01,2020,"$125,000 to $149,999",54
77.01,2020,"$150,000 to $199,999",317
77.01,2020,"$200,000 or more",380
77.01,2021,"Less than $15,000",77
77.01,2021,"$15,000 to $29,999",113
77.01,2021,"$30,000 to $44,999",189
77.01,2021,"$45,000 to $59,999",130
77.01,2021,"$60,000 to $74,999",85
77.01,2021,"$75,000 to $99,999",313
77.01,2021,"$100,000 to $124,999",344
77.01,2021,"$125,000 to $149,999",122
77.01,2021,"$150,000 to $199,999",295
77.01,2021,"$200,000 or more",325
77.01,2022,"Less than $15,000",58
77.01,2022,"$15,000 to $29,999",115
77.01,2022,"$30,000 to $44,999",205
77.01,2022,"$45,000 to $59,999",151
77.01,2022,"$60,000 to $74,999",80
77.01,2022,"$75,000 to $99,999",305
77.01,2022,"$100,000 to $124,999",322
77.01,2022,"$125,000 to $149,999",120
77.01,2022,"$150,000 to $199,999",303
77.01,2022,"$200,000 or more",335
77.02,2020,"Less than $15,000",52
77.02,2020,"$15,000 to $29,999",69
77.02,2020,"$30,000 to $44,999",193
77.02,2020,"$45,000 to $59,999",165
77.02,2020,"$60,000 to $74,999",143
77.02,2020,"$75,000 to $99,999",164
77.02,2020,"$100,000 to $124,999",179
77.02,2020,"$125,000 to $149,999",413
77.02,2020,"$150,000 to $199,999",202
77.02,2020,"$200,000 or more",406
77.02,2021,"Less than $15,000",123
77.02,2021,"$15,000 to $29,999",83
77.02,2021,"$30,000 to $44,999",253
77.02,2021,"$45,000 to $59,999",191
77.02,2021,"$60,000 to $74,999",176
77.02,2021,"$75,000 to $99,999",174
77.02,2021,"$100,000 to $124,999",64
77.02,2021,"$125,000 to $149,999",298
77.02,2021,"$150,000 to $199,999",174
77.02,2021,"$200,000 or more",429
77.02,2022,"Less than $15,000",91
77.02,2022,"$15,000 to $29,999",81
77.02,2022,"$30,000 to $44,999",272
77.02,2022,"$45,000 to $59,999",223
77.02,2022,"$60,000 to $74,999",170
77.02,2022,"$75,000 to $99,999",174
77.02,2022,"$100,000 to $124,999",66
77.02,2022,"$125,000 to $149,999",292
77.02,2022,"$150,000 to $199,999",179
77.02,2022,"$200,000 or more",442
78,2020,"Less than $15,000",32
78,2020,"$15,000 to $29,999",71
78,2020,"$30,000 to $44,999",443
78,2020,"$45,000 to $59,999",178
78,2020,"$60,000 to $74,999",298
78,2020,"$75,000 to $99,999",350
78,2020,"$100,000 to $124,999",278
78,2020,"$125,000 to $149,999",415
78,2020,"$150,000 to $199,999",256
78,2020,"$200,000 or more",214
78,2021,"Less than $15,000",110
78,2021,"$15,000 to $29,999",84
78,2021,"$30,000 to $44,999",373
78,2021,"$45,000 to $59,999",146
78,2021,"$60,000 to $74,999",336
78,2021,"$75,000 to $99,999",406
78,2021,"$100,000 to $124,999",231
78,2021,"$125,000 to $149,999",423
78,2021,"$150,000 to $199,999",148
78,2021,"$200,000 or more",257
78,2022,"Less than $15,000",77
78,2022,"$15,000 to $29,999",87
78,2022,"$30,000 to $44,999",409
78,2022,"$45,000 to $59,999",177
78,2022,"$60,000 to $74,999",325
78,2022,"$75,000 to $99,999",400
78,2022,"$100,000 to $124,999",230
78,2022,"$125,000 to $149,999",394
78,2022,"$150,000 to $199,999",156
78,2022,"$200,000 or more",264
79.05,2020,"Less than $15,000",87
79.05,2020,"$15,000 to $29,999",99
79.05,2020,"$30,000 to $44,999",106
79.05,2020,"$45,000 to $59,999",51
79.05,2020,"$60,000 to $74,999",64
79.05,2020,"$75,000 to $99,999",157
79.05,2020,"$100,000 to $124,999",223
79.05,2020,"$125,000 to $149,999",203
79.05,2020,"$150,000 to $199,999",121
79.05,2020,"$200,000 or more",135
79.05,2021,"Less than $15,000",100
79.05,2021,"$15,000 to $29,999",76
79.05,2021,"$30,000 to $44,999",46
79.05,2021,"$45,000 to $59,999",64
79.05,2021,"$60,000 to $74,999",67
79.05,2021,"$75,000 to $99,999",232
79.05,2021,"$100,000 to $124,999",201
79.05,2021,"$125,000 to $149,999",201
79.05,2021,"$150,000 to $199,999",128
79.05,2021,"$200,000 or more",120
79.05,2022,"Less than $15,000",80
79.05,2022,"$15,000 to $29,999",78
79.05,2022,"$30,000 to $44,999",31
79.05,2022,"$45,000 to $59,999",84
79.05,2022,"$60,000 to $74,999",63
79.05,2022,"$75,000 to $99,999",233
79.05,2022,"$100,000 to $124,999",200
79.05,2022,"$125,000 to $149,999",199
79.05,2022,"$150,000 to $199,999",141
79.05,2022,"$200,000 or more",126
79.07,2020,"Less than $15,000",127
79.07,2020,"$15,000 to $29,999",135
79.07,2020,"$30,000 to $44,999",185
79.07,2020,"$45,000 to $59,999",88
79.07,2020,"$60,000 to $74,999",142
79.07,2020,"$75,000 to $99,999",177
79.07,2020,"$100,000 to $124,999",221
79.07,2020,"$125,000 to $149,999",148
79.07,2020,"$150,000 to $199,999",360
79.07,2020,"$200,000 or more",119
79.07,2021,"Less than $15,000",143
79.07,2021,"$15,000 to $29,999",108
79.07,2021,"$30,000 to $44,999",154
79.07,2021,"$45,000 to $59,999",72
79.07,2021,"$60,000 to $74,999",153
79.07,2021,"$75,000 to $99,999",226
79.07,2021,"$100,000 to $124,999",190
79.07,2021,"$125,000 to $149,999",107
79.07,2021,"$150,000 to $199,999",365
79.07,2021,"$200,000 or more",170
79.07,2022,"Less than $15,000",111
79.07,2022,"$15,000 to $29,999",115
79.07,2022,"$30,000 to $44,999",169
79.07,2022,"$45,000 to $59,999",82
79.07,2022,"$60,000 to $74,999",147
79.07,2022,"$75,000 to $99,999",222
79.07,2022,"$100,000 to $124,999",189
79.07,2022,"$125,000 to $149,999",100
79.07,2022,"$150,000 to $199,999",379
79.07,2022,"$200,000 or more",175
79.08,2020,"Less than $15,000",25
79.08,2020,"$15,000 to $29,999",61
79.08,2020,"$30,000 to $44,999",119
79.08,2020,"$45,000 to $59,999",180
79.08,2020,"$60,000 to $74,999",237
79.08,2020,"$75,000 to $99,999",252
79.08,2020,"$100,000 to $124,999",139
79.08,2020,"$125,000 to $149,999",77
79.08,2020,"$150,000 to $199,999",180
79.08,2020,"$200,000 or more",203
79.08,2021,"Less than $15,000",51
79.08,2021,"$15,000 to $29,999",103
79.08,2021,"$30,000 to $44,999",94
79.08,2021,"$45,000 to $59,999",147
79.08,2021,"$60,000 to $74,999",256
79.08,2021,"$75,000 to $99,999",178
79.08,2021,"$100,000 to $124,999",231
79.08,2021,"$125,000 to $149,999",74
79.08,2021,"$150,000 to $199,999",145
79.08,2021,"$200,000 or more",187
79.08,2022,"Less than $15,000",28
79.08,2022,"$15,000 to $29,999",106
79.08,2022,"$30,000 to $44,999",112
79.08,2022,"$45,000 to $59,999",174
79.08,2022,"$60,000 to $74,999",237
79.08,2022,"$75,000 to $99,999",176
79.08,2022,"$100,000 to $124,999",224
79.08,2022,"$125,000 to $149,999",63
79.08,2022,"$150,000 to $199,999",146
79.08,2022,"$200,000 or more",195
79.1,2020,"Less than $15,000",22
79.1,2020,"$15,000 to $29,999",133
79.1,2020,"$30,000 to $44,999",87
79.1,2020,"$45,000 to $59,999",200
79.1,2020,"$60,000 to $74,999",201
79.1,2020,"$75,000 to $99,999",284
79.1,2020,"$100,000 to $124,999",201
79.1,2020,"$125,000 to $149,999",139
79.1,2020,"$150,000 to $199,999",45
79.1,2020,"$200,000 or more",162
79.1,2021,"Less than $15,000",120
79.1,2021,"$15,000 to $29,999",100
79.1,2021,"$30,000 to $44,999",58
79.1,2021,"$45,000 to $59,999",148
79.1,2021,"$60,000 to $74,999",165
79.1,2021,"$75,000 to $99,999",199
79.1,2021,"$100,000 to $124,999",221
79.1,2021,"$125,000 to $149,999",170
79.1,2021,"$150,000 to $199,999",162
79.1,2021,"$200,000 or more",132
79.1,2022,"Less than $15,000",91
79.1,2022,"$15,000 to $29,999",101
79.1,2022,"$30,000 to $44,999",53
79.1,2022,"$45,000 to $59,999",179
79.1,2022,"$60,000 to $74,999",161
79.1,2022,"$75,000 to $99,999",199
79.1,2022,"$100,000 to $124,999",219
79.1,2022,"$125,000 to $149,999",165
79.1,2022,"$150,000 to $199,999",165
79.1,2022,"$200,000 or more",142
79.11,2020,"Less than $15,000",102
79.11,2020,"$15,000 to $29,999",137
79.11,2020,"$30,000 to $44,999",63
79.11,2020,"$45,000 to $59,999",155
79.11,2020,"$60,000 to $74,999",234
79.11,2020,"$75,000 to $99,999",157
79.11,2020,"$100,000 to $124,999",30
79.11,2020,"$125,000 to $149,999",45
79.11,2020,"$150,000 to $199,999",262
79.11,2020,"$200,000 or more",191
79.11,2021,"Less than $15,000",54
79.11,2021,"$15,000 to $29,999",138
79.11,2021,"$30,000 to $44,999",87
79.11,2021,"$45,000 to $59,999",128
79.11,2021,"$60,000 to $74,999",247
79.11,2021,"$75,000 to $99,999",101
79.11,2021,"$100,000 to $124,999",72
79.11,2021,"$125,000 to $149,999",51
79.11,2021,"$150,000 to $199,999",293
79.11,2021,"$200,000 or more",192
79.11,2022,"Less than $15,000",38
79.11,2022,"$15,000 to $29,999",139
79.11,2022,"$30,000 to $44,999",95
79.11,2022,"$45,000 to $59,999",144
79.11,2022,"$60,000 to $74,999",240
79.11,2022,"$75,000 to $99,999",100
79.11,2022,"$100,000 to $124,999",70
79.11,2022,"$125,000 to $149,999",48
79.11,2022,"$150,000 to $199,999",295
79.11,2022,"$200,000 or more",193
79.12,2020,"Less than $15,000",18
79.12,2020,"$15,000 to $29,999",54
79.12,2020,"$30,000 to $44,999",60
79.12,2020,"$45,000 to $59,999",34
79.12,2020,"$60,000 to $74,999",37
79.12,2020,"$75,000 to $99,999",234
79.12,2020,"$100,000 to $124,999",84
79.12,2020,"$125,000 to $149,999",47
79.12,2020,"$150,000 to $199,999",103
79.12,2020,"$200,000 or more",132
79.12,2021,"Less than $15,000",36
79.12,2021,"$15,000 to $29,999",13
79.12,2021,"$30,000 to $44,999",52
79.12,2021,"$45,000 to $59,999",53
79.12,2021,"$60,000 to $74,999",60
79.12,2021,"$75,000 to $99,999",211
79.12,2021,"$100,000 to $124,999",67
79.12,2021,"$125,000 to $149,999",77
79.12,2021,"$150,000 to $199,999",103
79.12,2021,"$200,000 or more",124
79.12,2022,"Less than $15,000",21
79.12,2022,"$15,000 to $29,999",7
79.12,2022,"$30,000 to $44,999",58
79.12,2022,"$45,000 to $59,999",67
79.12,2022,"$60,000 to $74,999",60
79.12,2022,"$75,000 to $99,999",207
79.12,2022,"$100,000 to $124,999",65
79.12,2022,"$125,000 to $149,999",75
79.12,2022,"$150,000 to $199,999",107
79.12,2022,"$200,000 or more",128
8,2020,"Less than $15,000",148
8,2020,"$15,000 to $29,999",203
8,2020,"$30,000 to $44,999",299
8,2020,"$45,000 to $59,999",213
8,2020,"$60,000 to $74,999",329
8,2020,"$75,000 to $99,999",340
8,2020,"$100,000 to $124,999",385
8,2020,"$125,000 to $149,999",331
8,2020,"$150,000 to $199,999",335
8,2020,"$200,000 or more",237
8,2021,"Less than $15,000",66
8,2021,"$15,000 to $29,999",339
8,2021,"$30,000 to $44,999",125
8,2021,"$45,000 to $59,999",289
8,2021,"$60,000 to $74,999",365
8,2021,"$75,000 to $99,999",401
8,2021,"$100,000 to $124,999",307
8,2021,"$125,000 to $149,999",278
8,2021,"$150,000 to $199,999",359
8,2021,"$200,000 or more",272
8,2022,"Less than $15,000",44
8,2022,"$15,000 to $29,999",347
8,2022,"$30,000 to $44,999",125
8,2022,"$45,000 to $59,999",339
8,2022,"$60,000 to $74,999",354
8,2022,"$75,000 to $99,999",396
8,2022,"$100,000 to $124,999",296
8,2022,"$125,000 to $149,999",263
8,2022,"$150,000 to $199,999",368
8,2022,"$200,000 or more",278
80.02,2020,"Less than $15,000",15
80.02,2020,"$15,000 to $29,999",36
80.02,2020,"$30,000 to $44,999",55
80.02,2020,"$45,000 to $59,999",2
80.02,2020,"$60,000 to $74,999",13
80.02,2020,"$75,000 to $99,999",79
80.02,2020,"$100,000 to $124,999",80
80.02,2020,"$125,000 to $149,999",92
80.02,2020,"$150,000 to $199,999",196
80.02,2020,"$200,000 or more",472
80.02,2021,"Less than $15,000",13
80.02,2021,"$15,000 to $29,999",27
80.02,2021,"$30,000 to $44,999",50
80.02,2021,"$45,000 to $59,999",21
80.02,2021,"$60,000 to $74,999",60
80.02,2021,"$75,000 to $99,999",91
80.02,2021,"$100,000 to $124,999",51
80.02,2021,"$125,000 to $149,999",131
80.02,2021,"$150,000 to $199,999",162
80.02,2021,"$200,000 or more",423
80.02,2022,"Less than $15,000",8
80.02,2022,"$15,000 to $29,999",26
80.02,2022,"$30,000 to $44,999",56
80.02,2022,"$45,000 to $59,999",36
80.02,2022,"$60,000 to $74,999",60
80.02,2022,"$75,000 to $99,999",89
80.02,2022,"$100,000 to $124,999",46
80.02,2022,"$125,000 to $149,999",121
80.02,2022,"$150,000 to $199,999",162
80.02,2022,"$200,000 or more",431
80.03,2020,"Less than $15,000",84
80.03,2020,"$15,000 to $29,999",55
80.03,2020,"$30,000 to $44,999",71
80.03,2020,"$45,000 to $59,999",27
80.03,2020,"$60,000 to $74,999",64
80.03,2020,"$75,000 to $99,999",147
80.03,2020,"$100,000 to $124,999",168
80.03,2020,"$125,000 to $149,999",152
80.03,2020,"$150,000 to $199,999",136
80.03,2020,"$200,000 or more",833
80.03,2021,"Less than $15,000",119
80.03,2021,"$15,000 to $29,999",70
80.03,2021,"$30,000 to $44,999",60
80.03,2021,"$45,000 to $59,999",53
80.03,2021,"$60,000 to $74,999",100
80.03,2021,"$75,000 to $99,999",148
80.03,2021,"$100,000 to $124,999",186
80.03,2021,"$125,000 to $149,999",142
80.03,2021,"$150,000 to $199,999",140
80.03,2021,"$200,000 or more",730
80.03,2022,"Less than $15,000",87
80.03,2022,"$15,000 to $29,999",66
80.03,2022,"$30,000 to $44,999",66
80.03,2022,"$45,000 to $59,999",77
80.03,2022,"$60,000 to $74,999",96
80.03,2022,"$75,000 to $99,999",147
80.03,2022,"$100,000 to $124,999",175
80.03,2022,"$125,000 to $149,999",137
80.03,2022,"$150,000 to $199,999",143
80.03,2022,"$200,000 or more",756
80.06,2020,"Less than $15,000",24
80.06,2020,"$15,000 to $29,999",67
80.06,2020,"$30,000 to $44,999",104
80.06,2020,"$45,000 to $59,999",144
80.06,2020,"$60,000 to $74,999",148
80.06,2020,"$75,000 to $99,999",236
80.06,2020,"$100,000 to $124,999",193
80.06,2020,"$125,000 to $149,999",363
80.06,2020,"$150,000 to $199,999",226
80.06,2020,"$200,000 or more",392
80.06,2021,"Less than $15,000",18
80.06,2021,"$15,000 to $29,999",96
80.06,2021,"$30,000 to $44,999",157
80.06,2021,"$45,000 to $59,999",68
80.06,2021,"$60,000 to $74,999",136
80.06,2021,"$75,000 to $99,999",231
80.06,2021,"$100,000 to $124,999",256
80.06,2021,"$125,000 to $149,999",304
80.06,2021,"$150,000 to $199,999",197
80.06,2021,"$200,000 or more",416
80.06,2022,"Less than $15,000",15
80.06,2022,"$15,000 to $29,999",91
80.06,2022,"$30,000 to $44,999",170
80.06,2022,"$45,000 to $59,999",83
80.06,2022,"$60,000 to $74,999",129
80.06,2022,"$75,000 to $99,999",225
80.06,2022,"$100,000 to $124,999",238
80.06,2022,"$125,000 to $149,999",300
80.06,2022,"$150,000 to $199,999",201
80.06,2022,"$200,000 or more",429
81.01,2020,"Less than $15,000",37
81.01,2020,"$15,000 to $29,999",128
81.01,2020,"$30,000 to $44,999",127
81.01,2020,"$45,000 to $59,999",210
81.01,2020,"$60,000 to $74,999",103
81.01,2020,"$75,000 to $99,999",189
81.01,2020,"$100,000 to $124,999",184
81.01,2020,"$125,000 to $149,999",76
81.01,2020,"$150,000 to $199,999",135
81.01,2020,"$200,000 or more",643
81.01,2021,"Less than $15,000",58
81.01,2021,"$15,000 to $29,999",114
81.01,2021,"$30,000 to $44,999",191
81.01,2021,"$45,000 to $59,999",205
81.01,2021,"$60,000 to $74,999",114
81.01,2021,"$75,000 to $99,999",294
81.01,2021,"$100,000 to $124,999",136
81.01,2021,"$125,000 to $149,999",42
81.01,2021,"$150,000 to $199,999",230
81.01,2021,"$200,000 or more",428
81.01,2022,"Less than $15,000",32
81.01,2022,"$15,000 to $29,999",113
81.01,2022,"$30,000 to $44,999",207
81.01,2022,"$45,000 to $59,999",240
81.01,2022,"$60,000 to $74,999",111
81.01,2022,"$75,000 to $99,999",282
81.01,2022,"$100,000 to $124,999",134
81.01,2022,"$125,000 to $149,999",34
81.01,2022,"$150,000 to $199,999",235
81.01,2022,"$200,000 or more",428
81.02,2020,"Less than $15,000",38
81.02,2020,"$15,000 to $29,999",20
81.02,2020,"$30,000 to $44,999",22
81.02,2020,"$45,000 to $59,999",100
81.02,2020,"$60,000 to $74,999",28
81.02,2020,"$75,000 to $99,999",89
81.02,2020,"$100,000 to $124,999",88
81.02,2020,"$125,000 to $149,999",101
81.02,2020,"$150,000 to $199,999",179
81.02,2020,"$200,000 or more",720
81.02,2021,"Less than $15,000",6
81.02,2021,"$15,000 to $29,999",48
81.02,2021,"$30,000 to $44,999",5
81.02,2021,"$45,000 to $59,999",42
81.02,2021,"$60,000 to $74,999",65
81.02,2021,"$75,000 to $99,999",119
81.02,2021,"$100,000 to $124,999",100
81.02,2021,"$125,000 to $149,999",106
81.02,2021,"$150,000 to $199,999",199
81.02,2021,"$200,000 or more",689
81.02,2022,"Less than $15,000",2
81.02,2022,"$15,000 to $29,999",30
81.02,2022,"$30,000 to $44,999",12
81.02,2022,"$45,000 to $59,999",68
81.02,2022,"$60,000 to $74,999",56
81.02,2022,"$75,000 to $99,999",118
81.02,2022,"$100,000 to $124,999",91
81.02,2022,"$125,000 to $149,999",103
81.02,2022,"$150,000 to $199,999",198
81.02,2022,"$200,000 or more",701
82.01,2020,"Less than $15,000",40
82.01,2020,"$15,000 to $29,999",81
82.01,2020,"$30,000 to $44,999",46
82.01,2020,"$45,000 to $59,999",41
82.01,2020,"$60,000 to $74,999",103
82.01,2020,"$75,000 to $99,999",57
82.01,2020,"$100,000 to $124,999",2
82.01,2020,"$125,000 to $149,999",56
82.01,2020,"$150,000 to $199,999",108
82.01,2020,"$200,000 or more",455
82.01,2021,"Less than $15,000",56
82.01,2021,"$15,000 to $29,999",101
82.01,2021,"$30,000 to $44,999",42
82.01,2021,"$45,000 to $59,999",24
82.01,2021,"$60,000 to $74,999",70
82.01,2021,"$75,000 to $99,999",88
82.01,2021,"$100,000 to $124,999",31
82.01,2021,"$125,000 to $149,999",73
82.01,2021,"$150,000 to $199,999",104
82.01,2021,"$200,000 or more",392
82.01,2022,"Less than $15,000",33
82.01,2022,"$15,000 to $29,999",105
82.01,2022,"$30,000 to $44,999",46
82.01,2022,"$45,000 to $59,999",47
82.01,2022,"$60,000 to $74,999",64
82.01,2022,"$75,000 to $99,999",86
82.01,2022,"$100,000 to $124,999",31
82.01,2022,"$125,000 to $149,999",75
82.01,2022,"$150,000 to $199,999",108
82.01,2022,"$200,000 or more",410
82.02,2020,"Less than $15,000",17
82.02,2020,"$15,000 to $29,999",33
82.02,2020,"$30,000 to $44,999",68
82.02,2020,"$45,000 to $59,999",67
82.02,2020,"$60,000 to $74,999",33
82.02,2020,"$75,000 to $99,999",37
82.02,2020,"$100,000 to $124,999",23
82.02,2020,"$125,000 to $149,999",45
82.02,2020,"$150,000 to $199,999",67
82.02,2020,"$200,000 or more",207
82.02,2021,"Less than $15,000",36
82.02,2021,"$15,000 to $29,999",21
82.02,2021,"$30,000 to $44,999",76
82.02,2021,"$45,000 to $59,999",24
82.02,2021,"$60,000 to $74,999",71
82.02,2021,"$75,000 to $99,999",38
82.02,2021,"$100,000 to $124,999",24
82.02,2021,"$125,000 to $149,999",52
82.02,2021,"$150,000 to $199,999",76
82.02,2021,"$200,000 or more",172
82.02,2022,"Less than $15,000",24
82.02,2022,"$15,000 to $29,999",18
82.02,2022,"$30,000 to $44,999",84
82.02,2022,"$45,000 to $59,999",30
82.02,2022,"$60,000 to $74,999",68
82.02,2022,"$75,000 to $99,999",38
82.02,2022,"$100,000 to $124,999",22
82.02,2022,"$125,000 to $149,999",52
82.02,2022,"$150,000 to $199,999",77
82.02,2022,"$200,000 or more",177
83.01,2020,"Less than $15,000",3
83.01,2020,"$15,000 to $29,999",46
83.01,2020,"$30,000 to $44,999",68
83.01,2020,"$45,000 to $59,999",13
83.01,2020,"$60,000 to $74,999",69
83.01,2020,"$75,000 to $99,999",73
83.01,2020,"$100,000 to $124,999",74
83.01,2020,"$125,000 to $149,999",40
83.01,2020,"$150,000 to $199,999",194
83.01,2020,"$200,000 or more",626
83.01,2021,"Less than $15,000",5
83.01,2021,"$15,000 to $29,999",27
83.01,2021,"$30,000 to $44,999",82
83.01,2021,"$45,000 to $59,999",8
83.01,2021,"$60,000 to $74,999",71
83.01,2021,"$75,000 to $99,999",66
83.01,2021,"$100,000 to $124,999",84
83.01,2021,"$125,000 to $149,999",45
83.01,2021,"$150,000 to $199,999",83
83.01,2021,"$200,000 or more",721
83.01,2022,"Less than $15,000",4
83.01,2022,"$15,000 to $29,999",27
83.01,2022,"$30,000 to $44,999",86
83.01,2022,"$45,000 to $59,999",17
83.01,2022,"$60,000 to $74,999",67
83.01,2022,"$75,000 to $99,999",64
83.01,2022,"$100,000 to $124,999",76
83.01,2022,"$125,000 to $149,999",44
83.01,2022,"$150,000 to $199,999",83
83.01,2022,"$200,000 or more",726
83.03,2020,"Less than $15,000",77
83.03,2020,"$15,000 to $29,999",41
83.03,2020,"$30,000 to $44,999",16
83.03,2020,"$45,000 to $59,999",35
83.03,2020,"$60,000 to $74,999",35
83.03,2020,"$75,000 to $99,999",67
83.03,2020,"$100,000 to $124,999",154
83.03,2020,"$125,000 to $149,999",69
83.03,2020,"$150,000 to $199,999",200
83.03,2020,"$200,000 or more",807
83.03,2021,"Less than $15,000",98
83.03,2021,"$15,000 to $29,999",14
83.03,2021,"$30,000 to $44,999",102
83.03,2021,"$45,000 to $59,999",32
83.03,2021,"$60,000 to $74,999",16
83.03,2021,"$75,000 to $99,999",44
83.03,2021,"$100,000 to $124,999",113
83.03,2021,"$125,000 to $149,999",92
83.03,2021,"$150,000 to $199,999",147
83.03,2021,"$200,000 or more",825
83.03,2022,"Less than $15,000",61
83.03,2022,"$15,000 to $29,999",16
83.03,2022,"$30,000 to $44,999",107
83.03,2022,"$45,000 to $59,999",57
83.03,2022,"$60,000 to $74,999",17
83.03,2022,"$75,000 to $99,999",44
83.03,2022,"$100,000 to $124,999",107
83.03,2022,"$125,000 to $149,999",90
83.03,2022,"$150,000 to $199,999",147
83.03,2022,"$200,000 or more",839
83.05,2020,"Less than $15,000",96
83.05,2020,"$15,000 to $29,999",73
83.05,2020,"$30,000 to $44,999",126
83.05,2020,"$45,000 to $59,999",98
83.05,2020,"$60,000 to $74,999",56
83.05,2020,"$75,000 to $99,999",119
83.05,2020,"$100,000 to $124,999",45
83.05,2020,"$125,000 to $149,999",16
83.05,2020,"$150,000 to $199,999",12
83.05,2020,"$200,000 or more",29
83.05,2021,"Less than $15,000",93
83.05,2021,"$15,000 to $29,999",32
83.05,2021,"$30,000 to $44,999",199
83.05,2021,"$45,000 to $59,999",76
83.05,2021,"$60,000 to $74,999",76
83.05,2021,"$75,000 to $99,999",99
83.05,2021,"$100,000 to $124,999",32
83.05,2021,"$125,000 to $149,999",6
83.05,2021,"$150,000 to $199,999",22
83.05,2021,"$200,000 or more",26
83.05,2022,"Less than $15,000",69
83.05,2022,"$15,000 to $29,999",33
83.05,2022,"$30,000 to $44,999",214
83.05,2022,"$45,000 to $59,999",87
83.05,2022,"$60,000 to $74,999",74
83.05,2022,"$75,000 to $99,999",98
83.05,2022,"$100,000 to $124,999",31
83.05,2022,"$125,000 to $149,999",5
83.05,2022,"$150,000 to $199,999",22
83.05,2022,"$200,000 or more",26
83.06,2020,"Less than $15,000",9
83.06,2020,"$15,000 to $29,999",4
83.06,2020,"$30,000 to $44,999",20
83.06,2020,"$45,000 to $59,999",66
83.06,2020,"$60,000 to $74,999",89
83.06,2020,"$75,000 to $99,999",68
83.06,2020,"$100,000 to $124,999",77
83.06,2020,"$125,000 to $149,999",55
83.06,2020,"$150,000 to $199,999",106
83.06,2020,"$200,000 or more",677
83.06,2021,"Less than $15,000",1
83.06,2021,"$15,000 to $29,999",3
83.06,2021,"$30,000 to $44,999",28
83.06,2021,"$45,000 to $59,999",33
83.06,2021,"$60,000 to $74,999",91
83.06,2021,"$75,000 to $99,999",33
83.06,2021,"$100,000 to $124,999",122
83.06,2021,"$125,000 to $149,999",35
83.06,2021,"$150,000 to $199,999",98
83.06,2021,"$200,000 or more",719
83.06,2022,"Less than $15,000",2
83.06,2022,"$15,000 to $29,999",4
83.06,2022,"$30,000 to $44,999",23
83.06,2022,"$45,000 to $59,999",47
83.06,2022,"$60,000 to $74,999",88
83.06,2022,"$75,000 to $99,999",30
83.06,2022,"$100,000 to $124,999",112
83.06,2022,"$125,000 to $149,999",35
83.06,2022,"$150,000 to $199,999",98
83.06,2022,"$200,000 or more",726
83.07,2020,"Less than $15,000",43
83.07,2020,"$15,000 to $29,999",129
83.07,2020,"$30,000 to $44,999",81
83.07,2020,"$45,000 to $59,999",73
83.07,2020,"$60,000 to $74,999",149
83.07,2020,"$75,000 to $99,999",110
83.07,2020,"$100,000 to $124,999",47
